id,type,title,url,content,note,tags,created
1Hog0O19VrXvxgf,InstagramReel,,https://www.instagram.com/reel/DIb1Rxvi3Gx/?igsh=MXR6azFzdDZtaWs1bw==,,,"Content Creation,social media,reels,viral,Christian rap,rap,social media trends,music,explorepage,rap,christianrap,viral,fyp,reels",2025-04-18T04:38:20Z
1Hog0O19WmpkD9u,TikTokPost,,https://www.tiktok.com/t/ZTjF1KJ9L/,,,"Merch Vendors,merchandise,Business,China,shoe industry,Adidas,Nike,factories,sourcing,global business,supply chain,manufacturing,sourcing,business,supplier",2025-04-18T05:30:56Z
1Hog0O19WqD85Nz,TikTokPost,,https://www.tiktok.com/t/ZTjF1wnvv/,,,"Merch Vendors,best practices,logistics,business strategies,supplier,China,importing,importing goods,sourcing,business,sourcing,supplier,business",2025-04-18T05:34:53Z
1Hog0O1aIiXFlxQ,InstagramReel,,https://www.instagram.com/reel/DImPSzjRMxh/?igsh=MXdkeHhoMWlxb3NpMg==,,,"Content Creation,Lifestyle,community feedback,new ventures,business ideas,entrepreneur,side hustles,newsidehustle,beginnersidehustle,sidehustlesecrets,entrepreneur,businessideas,sidehustles",2025-04-20T03:41:11Z
1Hog0O1bpYErvUT,InstagramReel,,https://www.instagram.com/reel/DIuUnp2OPBq/?igsh=MXR5NjQ0NGg4bmh6ZA==,,,"Tax Strategy,Finance,Wealth Management,2025,Financial Planning,Taxes,Investing,Investment Accounts,Financial Strategies",2025-04-21T21:44:35Z
1Hog0O1bKCJCiZx,InstagramReel,,https://www.instagram.com/reel/DIwXwSfu_XS/?igsh=MWNlZG91OTQzNGxobw==,,,"Tax Strategy,entrepreneurship,financial advice,tax savings,wealth building,LLC,Taxation,Business Strategy,Finance",2025-04-22T17:37:32Z
1Hog0O1bT6l76kG,Post,,https://www.instagram.com/p/DItRzk0tEMn/?img_index=19&igsh=ZTR3azEwY2ZheGo=,,,"Tax Strategy,Business Strategy",2025-04-23T01:47:22Z
1Hog0O1chWX7z4A,InstagramReel,,https://www.instagram.com/reel/DHygAWvpH1l/?igsh=N3ZmbWg2YWJrNmd5,,,"marketing strategy,Use Cases,Innovation,Technology,AI,ChatGPT,Machine Learning,Chatbots,Artificial Intelligence",2025-04-24T01:43:08Z
1Hog0O1ci8E1fvo,InstagramReel,,https://www.instagram.com/reel/DHLvNk3Oyoy/?igsh=MTd1djNpZWFyamVtdw==,,,"Business Strategy,Film,Cinema,Film Festivals,Grassroots,Innovation,Spike Lee,Hollywood,Independence,Filmmaking,Independence in Cinema,Film Industry",2025-04-24T01:54:02Z
1Hog0O1cwYAzSFy,InstagramReel,,https://www.instagram.com/reel/DIZu_nLB6oR/?igsh=MWxwejg1YTJmc3pyOA==,,,"marketing strategy,music marketing,fan engagement,storytelling,Olivia Rodrigo,real life,music industry,authenticity,Marketing,Music,Branding,musicindustrytips,musicmarketingtips,musicmarketing,musicbusiness,musicindustry",2025-04-24T16:11:22Z
1Hog0O1cFVgNi5T,InstagramReel,,https://www.instagram.com/reel/DI2Q88Oz0ZJ/?igsh=MTNzbm95ZjhhOTAyOQ==,,,"Tax Strategy,Business,Accounting Advice,Business Structure,Entrepreneurship,Business Maintenance,LLC,Financial Management,Business Law",2025-04-25T00:48:17Z
1Hog0O1cISZmTK1,Post,,https://www.instagram.com/p/DIpRjc3ydi0/?igsh=cm8wajZ0bmF5amo=,,,"Home Ownership,investing",2025-04-25T03:39:30Z
1Hog0O1cXnT20VL,Post,,https://www.instagram.com/p/DI3MQlCIJhl/?img_index=1&igsh=MWI2dmloZ2FvNzc5ZA==,,,Business Strategy,2025-04-25T17:37:13Z
1Hog0O1cZGK6lH5,InstagramReel,,https://www.instagram.com/reel/DH942wysTvN/?igsh=Nndrd2FxOWtnOGhp,,,"financial planning,insurance,business structure,rental property,financial advice,landlord,investment,real estate,Real Estate Management,Investment Strategies,investwithace,moneymaker,financialfreedom,landlord,rentalproperty,realestate,investor",2025-04-25T19:50:21Z
1Hog0O1doYm4DXB,InstagramReel,,https://www.instagram.com/reel/DIy7OdvvN0n/?igsh=MXE4NWYxM21rNXI3bA==,,,"marketing strategy,Social Media,marketing,creative direction,music industry,strategy,identity,artists,music,artist identity,music marketing,branding,musicmarketingtips,musicmarketing,musicbusiness,musicindustry",2025-04-26T20:11:16Z
1Hog0O1dqEgskP6,InstagramReel,,https://www.instagram.com/reel/DHE1vZbADm3/?igsh=OWYxbHh4aHF1dWRh,,,"Trusts,Trust,Tax Strategy,Finance,Investment,Estate Planning,Business Strategy,Asset Protection,Generational Wealth,Financial Planning,Business Structure,Wealth Management,generationalwealthbuilders,hireyourkids,trademarks,holdingcompany,estateplanning,livingtrust,businessattorney,assetprotection",2025-04-26T21:48:06Z
1Hog0O1dI3jZnZG,InstagramReel,,https://www.instagram.com/reel/DISSSJoyiyf/?igsh=c3J1dmF3aWN0emd2,,,"marketing strategy,Marketing,content creation,digital marketing,entrepreneurship,viral strategy,content marketing,brand strategy,advertising,social media,marketing,entrepreneur,contentcreator,contentstrategy,contentmarketing",2025-04-27T14:33:43Z
1Hog0O1dL16q76A,InstagramReel,,https://www.instagram.com/reel/DH9UiPSx4rC/?igsh=NWZ6dWhpZ3A5Zmwx,,,"marketing strategy,Content Creation,Marketing Strategies,Fanbase Growth,Music Industry,User Generated Content,Content Strategy,Social Media Strategy,Music Marketing,MusicIndustry,MusicBusiness,UserGeneratedContent,MusicMarketing,IconBreakingAgency,IBA",2025-04-27T17:25:00Z
1Hog0O1dPnhhhy0,Image,Tweet about maximum mortgage or rent based on salary,,,,"Home Ownership,Twitter,budgeting,financial literacy,retirement planning,mortgage advice,salary guide,housing affordability,personal finance",2025-04-27T21:36:47Z
1Hog0O1e6Jy6guU,InstagramReel,,https://www.instagram.com/reel/DIooOlRPGU3/?igsh=MWR1bWk0MGcwaGJkbQ==,,,"Music Biz,Music,royalty free,beat making,samples,Splice,music production,copyright,sample usage,creative solutions,music industry,musician,splice,producer",2025-04-28T14:19:48Z
1Hog0O1eD5TvY01,Post,,https://www.instagram.com/p/DJAP1Xoxnud/?img_index=10&igsh=a3NtM3dlb2d0eHZ2,,,Home Ownership,2025-04-29T21:29:36Z
1Hog0O1eGmAZrkU,InstagramReel,Real estate buying,https://www.instagram.com/reel/DFysX_WSpaM/?igsh=ZzJwdnZjNHp0ZnJo,,,"Home Ownership,advice,properties,listing,investment,real estate,property closing,real estate investment",2025-04-30T00:38:30Z
1Hog0O1eJKWkBy5,InstagramReel,,https://www.instagram.com/reel/DJDAhtQvK6v/?igsh=MTdrd3VsYjZqZ2Zt,,,"Home Ownership,webinar,financial education,investment,homeownership,wealth building,house hacking,real estate,househacking,realestate,mgthemortgageguy",2025-04-30T03:54:32Z
1Hog0O1eUsDXQeU,Post,,https://www.instagram.com/p/DJEQuK0NaQe/?img_index=8&igsh=YmptNjM2bDdjYTk3,,,"credit,FinancialLiteracy,BusinessFunding,EntrepreneurMoves,CreditHacks,CreditTips,BellaSloanAcademy,HaitianCEO,FundingPlay,CreditCardStacking",2025-04-30T14:13:03Z
1Hog0O1eUuVZBKz,InstagramReel,,https://www.instagram.com/reel/DJB8SbUAZCj/?igsh=MWJmNzFkejQwdWF2ag==,,,"Home Ownership,Finance,asset protection,property management,equity,HELOC,tax strategies,investment,real estate,home equity,real estate investing,financial advice",2025-04-30T14:15:11Z
1Hog0O1eWHwqk3R,Post,,https://www.instagram.com/p/DJCzaXuAnrv/?img_index=4&igsh=MW11dDhicDI3Yndkbg==,,,Business Strategy,2025-04-30T16:22:29Z
1Hog0O1f7lAkdIK,InstagramReel,,https://www.instagram.com/reel/DH1raYzhv3K/?igsh=cW1vbXhnMmZuN3Rj,,,"Home Ownership,Finance,firsttimehomebuyer,realtor,interestrates,mortgage tips,homebuyer tips,mortgage,real estate,Home Financing,FHA Loans,homebuyers,homebuyer,firsttimehomebuyer,realtortips,interestrates,realtor,mortgagetips,homebuyertips,mortgage,realestate",2025-05-01T02:37:37Z
1Hog0O1f7tjKKco,Image,Negotiation Advice Tweet,https://www.instagram.com/p/DJAILtozxvt/?igsh=eDNwbHh4NzluM3Bq,,,"negotiation,collaboration,Twitter,professional tips,sales techniques,conflict resolution,business advice,communication strategy,negotiation",2025-05-01T02:44:50Z
1Hog0O1flhgtYbF,Post,,https://www.instagram.com/p/DJHeua1JT7U/?img_index=9&igsh=MTBwNnAwM3p2cHk2dg==,,,marketing strategy,2025-05-01T16:02:31Z
1Hog0O1fwzJqcHo,Post,,https://www.instagram.com/p/DIrWxp1AJUQ/?img_index=8&igsh=MWx2cGF5Y3FmdXN1Yw==,,,Vending machines,2025-05-02T02:55:18Z
1Hog0O1fwDkwQTh,Post,,https://www.instagram.com/p/DJCy2UugXja/?img_index=9&igsh=Y3YxaHFpMW14MDhm,,,Vending machines,2025-05-02T02:58:40Z
1Hog0O1fwFGQNvK,InstagramReel,,https://www.instagram.com/reel/DIUVeMNAKXU/?igsh=MXVycmVwNm5jNGZsdQ==,,,"Vending machines,Business,investment,location,cash flow,income,entrepreneurship,business strategy,vending,Financial Planning,Business Development",2025-05-02T03:00:52Z
1Hog0O1fyVBx5Rg,Post,How to communicate,https://www.instagram.com/p/DJIxFVCxYBZ/?img_index=1&igsh=MW02Nm51dHF6MmVzcg==,,,"communication,Life keys,personaldevelopment,relationships,reactive,emotionalcontrol",2025-05-02T05:11:15Z
1Hog0O1fz5ekOD7,InstagramReel,,https://www.instagram.com/reel/DISKU2Gxzw4/?igsh=bHBkNThwaHA3M3E5,,,"Royalties,Music Business,sounddesign,producerlifestyle,musictips,audioengineering,mixingtips,producertips,musicproduction,audioengineer,musicproducer,musicbusiness,production,industry,music,sounddesign,producerlifestyle,musictips,musicproducerslife,audioengineering,mixingtips,producertips,musicproduction,audioengineer,musicproducer,musicbusiness",2025-05-02T05:20:13Z
1Hog0O1fIldioon,Post,,https://www.instagram.com/p/DJJ13k0z1Mv/?img_index=1&igsh=aWQxZ2J4YTNoMTNz,,,Home Ownership,2025-05-02T14:15:08Z
1Hog0O1fItm0N9f,Post,,https://www.instagram.com/p/DIXGJtPzfxM/?img_index=4&igsh=MWlqY2Zzd3FpNXZ6dQ==,,,"Life keys,HealthyRelationships,SaveYourMarriage,RelationshipAdvice,CouplesTherapy",2025-05-02T14:22:44Z
1Hog0O1fMYFRrVi,Post,,https://www.instagram.com/p/DJAo0UOP6Vj/?img_index=8&igsh=ZzBoNHF6YWg5MXEx,,,"Home Ownership,homebuying,203k,househacking",2025-05-02T18:43:02Z
1Hog0O1fPCqdl4B,YouTubeVideo,"Introducing Icon, The First AI CMO (Chief Marketing Officer)",https://youtube.com/watch?v=FeBMpXao-9U&si=XkBYMo5Xz77gMvhk,,,"watch later,Ads,Technology,Innovation,Marketing,CMO,AI,Marketing Technology,Artificial Intelligence,video",2025-05-02T21:15:38Z
1Hog0O1fS0rIckA,InstagramReel,,https://www.instagram.com/reel/DGqvqiCuV38/?igsh=Yjh6bjNtNjFqa3Nx,,,"Tax Strategy,education,financial advice,podcast,money,tax,business,family trust,trust,social media,business education,finance,explore,podcasting,podcastlife,fyp,podcastersofinstagram,explorepage,foryoupage,fypシ,podcast,foryou,money,taxseason,taxes,tax,businessideas,businesstips,businessowner,business,familytrust,trust",2025-05-02T23:33:35Z
1Hog0O1fUfWDMVc,WebPage,Pricing - Carry,https://carry.com/pricing,,,"Tax Strategy,Financial Services,Alternative Investments,Tax Strategies,Financial Planning,Self-Employed,IRAs,401k,Investment Management,Retirement Planning",2025-05-03T01:43:35Z
1Hog0O1gzMgfe3o,WebPage,heyLevi: The Brand Marketing AI,"https://www.heylevi.ai/#Pricing",,,"AI,AI marketing,Copywriting,Productivity,Social Media,Small Business,Branding,Content Creation,Marketing,Green,White,Blue,Software",2025-05-04T17:42:42Z
1Hog0O1gB0kVikT,Post,,https://www.instagram.com/p/DJMxC9zy54s/?igsh=MWNqd2RhYm93Zjg3dA==,,,"Goruff,Ruff,marketing strategy,content marketing,grammyartist,artisttips,fanengagement,artiststrategy,musicbusiness,musicindustry,musicmarketing",2025-05-04T18:53:36Z
1Hog0O1gDZ8s7c5,WebPage,Product | Parabola,https://parabola.io/product/overview,,,"Automation,Data Automation,SaaS,Integration,Visual Reports,Analytics,Data Management,White,Blue",2025-05-04T21:45:49Z
1Hog0O1gE97BtFh,WebPage,Pricing | VideoAsk (by Typeform),https://www.videoask.com/pricing,,,"Software,AI,Automation,Pricing,Pricing Model,Media Processing,Subscription,Audio,Video,User Subscription,Audio Content,Video Content",2025-05-04T21:55:07Z
1Hog0O1gH9IBhHi,InstagramReel,,https://www.instagram.com/reel/DI4bGpdR7vX/?igsh=bTdmajI3aGkxNTU0,,,"Artist marketing,marketing strategy,Business,art,music,analysis,innovation,marketing,entrepreneurship,creativity,branding,entrepreneurial strategies,brand management,creative industries,paramore,sza,rihanna,music,fashion,art,design,marketing,innovation,entrepreneur,creative,business,brand",2025-05-05T00:49:01Z
1Hog0O1gY7VMatX,InstagramReel,,https://www.instagram.com/reel/DGQ9MxagXDy/?igsh=MWl2c283a2RxNndiNw==,,,"Business,side hustle,profit generation,location scouting,automation,passive income,entrepreneurship,business tips,vending machines,income strategies,self-employment,business development",2025-05-05T17:09:37Z
1Hog0O1h0ruFQFQ,Post,,https://www.instagram.com/p/DJPAyv2xbEL/?img_index=5&igsh=NXYzcDVtZjI5amky,,,"Trust,lawyer,financialplanner,financialplanning,financialliteracy,financialeducation,personalfinances,personalfinance,taxtips,taxes,finances,billionairemindset,billionaire,wealth,tax",2025-05-05T19:23:25Z
1Hog0O1h0sFU5hi,InstagramReel,,https://www.instagram.com/reel/DJH9kXygq6R/?igsh=MWlyYnJ3c2F3dDRhdg==,,,"Vending machines,Business,food options,snacking,investment,passive income,location strategy,entrepreneurship,business strategy,vending,Investment Opportunities,Business Strategies",2025-05-05T19:24:31Z
1Hog0O1h5BpLns1,InstagramReel,,https://www.instagram.com/reel/DGYmdCPgNfF/?igsh=Yzd4ZW40cWM3OGh6,,,"Vending machines,business,finance,location,passive income,investment,entrepreneurship",2025-05-06T00:21:33Z
1Hog0O1h9a3Ieat,TikTokPost,,https://www.tiktok.com/t/ZTjDdfjKj/,,,"marketing strategy,Motivational,Dreams,Success,Inspiration,Personal Development,Motivation",2025-05-06T03:47:11Z
1Hog0O1hknLQqJz,WebPage,CalendarHero  - Lindy AI - Automate CalendarHero with AI-Powered Workflows,https://www.lindy.ai/integrations/calendarhero,,,"Ai automation,Business Tools,Productivity,No-Code,Integrations,Calendars,Workflows,Automation,AI",2025-05-06T14:35:33Z
1Hog0O1hNyMCYJc,YouTubeVideo,What We Pay Our Employees,https://youtube.com/shorts/fn58g5Vz-rM?si=7_vBmiGoLwHRI3m_,,,"watch later,Hiring,Business,Human Resources,Workplace Culture,Business Practices,Wages,Employee Compensation,video,100M Leads,100M Offers,mozination,The Game Podcast,Skill Stacking,Skillsets,Business tips,Business guides,Hormozi,Alex Hormozi Gym Launch Secrets,Alex Hormozi Business Tips,Alex Hormozi",2025-05-07T18:41:26Z
1Hog0O1hRSAIPIl,Post,,https://www.instagram.com/p/DJSZjifAstA/?img_index=9&igsh=emhkemM5aHlsZjcz,,,Vending machines,2025-05-07T22:51:01Z
1Hog0O1hT3mqaIZ,Post,,https://www.instagram.com/p/DIt08Ukzdz2/?img_index=5&igsh=MTg0MTFkdzgzaTk5dw==,,,"Money,Tax Strategy",2025-05-07T23:58:50Z
1Hog0O1hT4fu0RB,InstagramReel,,https://www.instagram.com/reel/DJXDQAIppnc/?igsh=MTVvZnlvY3N3Z3A4Mg==,,,"Business Strategy,Social Media,Personal Growth,Self-belief,Creativity,Motivation,Entrepreneurship,Authenticity,Business,Innovation,Personal Development",2025-05-07T23:59:39Z
1Hog0O1hWKmBXRj,TikTokPost,,https://www.tiktok.com/t/ZTjUjdJDt/,,,"Tax Strategy,Social Media,TikTok,entrepreneurship,lifestyle,investment,wealth,finance,taxation,business,multi,digital,2022,insurance,explore,tax,health,fun,explorepage,comedy,fyp,wealth,credit,invest,rich,lifestyle,business,money,cash",2025-05-08T03:32:15Z
1Hog0O1hWOytJWT,InstagramReel,,https://www.instagram.com/reel/DJUrP7MyFN4/?igsh=MXBjejA4djV5Z3phcA==,,,"Tax Strategy,investing,life insurance,financial literacy,cash value,finance,insurance,personal finance,insurance education",2025-05-08T03:36:09Z
1Hog0O1hWXpRllD,InstagramReel,,https://www.instagram.com/reel/CiV5mWPAWhV/?igsh=bW11ZjlubXZxYTN0,,,"Tax Strategy,financial literacy,investments,401k,loans,life insurance,finance,retirement planning,insurance,personal finance",2025-05-08T03:44:24Z
1Hog0O1ick7jwBD,Post,,https://www.instagram.com/p/DJZki3Utbta/?img_index=12&igsh=MWJ3ZXo0NzMwcHMydw==,,,"Merch,merchandise",2025-05-08T18:32:16Z
1Hog0O1iclboPPq,InstagramReel,,https://www.instagram.com/reel/DJXF78Yu2u0/?igsh=MXRzaHVoNjJuMXl3dA==,,,"Tax Strategy,Investment,Financial Planning,Asset Protection,Finance,Holding Company,Investment Strategy,Taxation,Business Structure",2025-05-08T18:33:16Z
1Hog0O1iJmoPwxr,TikTokPost,,https://www.tiktok.com/t/ZTjyA7qno/,,,"Music,marketing strategy,Marketing,independent artists,music industry,apple music,Zane Lowe,PinkPantheress,upcoming artists,branding,music advice,artist development,music business,@Apple,Lowe,@Zane,@😘🙈☺️,pinkpantheress,explore,foryou,spiritual,musicindustrytips,awakening,healing,conscious,brandstrategy,independentartist,zanelowe,applemusic,musicbusiness,success,unsignedartist,explorepage,foryoupage,fyp",2025-05-10T02:21:08Z
1Hog0O1iJDgKEKD,TikTokPost,,https://www.tiktok.com/t/ZTjyDEGsg/,,,"negotiation,Communication Skills,Techniques,Problem Solving,Communication,Customer Service,Negotiation Skills,Customer Interaction",2025-05-10T02:36:52Z
1Hog0O1iNef5Php,TikTokPost,,https://www.tiktok.com/t/ZTjyfcSDT/,,,"sleep,Health & Wellness,viral,tips,life hacks,wellness,health,lifestyle,sleep improvement,bettersleep,hacksoflife,viralvideos,foryoupage❤️,fyp",2025-05-10T06:04:40Z
1Hog0O1j3YlmHwT,TikTokPost,,https://www.tiktok.com/t/ZTjyWp2Lw/,,,"Merch,finance,social media,money-making,online business,ecommerce,affiliate marketing,ecommerce strategies,marketing,TikTok,creatorsearchinsights,finance,money,marketing,online,ecommerce,makingmoneyonline,ecom,tiktokshopaffiliate,tiktokshopseller,tiktokshop",2025-05-10T22:12:06Z
1Hog0O1j4Fizmoi,TikTokPost,,https://www.tiktok.com/t/ZTjyvb7er/,,,"Business Strategy,advice,sales,entrepreneurship,finance,money,sales techniques,financial advice",2025-05-10T22:52:08Z
1Hog0O1j4IX5ceT,TikTokPost,,https://www.tiktok.com/t/ZTjyv4mT1/,,,"Home Ownership,Finance,financial discussion,property,equity,renovation,investing,real estate,mortgage,home buying,property investment,mortgages",2025-05-10T22:55:33Z
1Hog0O1j6OilNMC,TikTokPost,,https://www.tiktok.com/t/ZTjy3uwDs/,,,"Gems,Home Ownership,Finance,strategy,capital,generational wealth,financial literacy,property investment,wealth,Real Estate,Investment",2025-05-11T00:56:05Z
1Hog0O1j6VfQQF4,TikTokPost,,https://www.tiktok.com/t/ZTjy3vRfS/,,,"Home Ownership,cash flow,investment,podcast,finance,landlord,real estate,income,rental property",2025-05-11T01:02:34Z
1Hog0O1j6XfKd59,TikTokPost,,https://www.tiktok.com/t/ZTjy3uTRy/,,,"Interest,Loans,Investment Strategies,investing,Finance,money management,personal finance,TikTok,financial advice,business credit,foryou,xzyabc,fy,fypシ゚viral",2025-05-11T01:04:26Z
1Hog0O1j75zbzlK,TikTokPost,,https://www.tiktok.com/t/ZTjy39HQ1/,,,"Home Ownership,Investment Strategies,Loans,Finance,passive income,retirement,commercial,property,investment,wealth building,financial independence,real estate",2025-05-11T01:12:11Z
1Hog0O1jm0TZwoT,Post,,https://www.instagram.com/p/DJgMgrSISzv/?img_index=12&igsh=MXY3eWhpcGtiNDlnNg==,,,"Frictionless,Apple,Sales Techniques",2025-05-11T15:34:32Z
